gf_id	species	genes	zma	sbi	sit	osa	osaindica	bdi	hvu	mac	ath	cpa	ptr	vvi	sly	ppa	olu	cre
HOM03M010272	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010273	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010274	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010275	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010276	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010277	5	5	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0
HOM03M010278	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010279	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010280	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010281	5	5	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
HOM03M010282	4	5	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010283	4	5	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0
HOM03M010284	1	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
HOM03M010285	5	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010286	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010287	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010288	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010289	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010290	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HOM03M010291	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010292	2	5	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
HOM03M010293	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010294	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010295	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010296	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010297	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010298	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2
HOM03M010299	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010300	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
HOM03M010301	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010302	5	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010303	4	5	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010304	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010305	3	5	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0
HOM03M010306	5	5	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0
HOM03M010307	4	5	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0
HOM03M010308	5	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
HOM03M010309	4	5	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0
HOM03M010310	1	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
HOM03M010311	1	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
HOM03M010312	2	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010313	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010314	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HOM03M010315	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
HOM03M010316	3	5	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010317	1	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010318	4	5	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010319	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010320	3	5	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0
HOM03M010321	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010322	4	5	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0
HOM03M010323	2	5	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0
HOM03M010324	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010325	4	5	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010326	3	5	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0
HOM03M010327	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010328	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010329	2	5	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010330	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010331	4	5	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0
HOM03M010332	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010333	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010334	1	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010335	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010336	3	5	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0
HOM03M010337	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010338	1	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
HOM03M010339	1	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010340	5	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010341	5	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010342	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010343	4	5	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010344	3	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010345	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010346	2	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010347	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010348	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010349	2	5	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
HOM03M010350	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010351	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010352	2	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010353	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010354	3	5	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010355	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010356	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010357	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
HOM03M010358	2	5	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0
HOM03M010359	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010360	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010361	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010362	4	5	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0
HOM03M010363	4	5	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
HOM03M010364	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010365	5	5	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
HOM03M010366	5	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
HOM03M010367	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010368	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010369	4	5	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0
HOM03M010370	4	5	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010371	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010372	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010373	3	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1
HOM03M010375	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010376	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010377	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010378	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010379	3	5	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0
HOM03M010380	3	5	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0
HOM03M010381	3	5	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0
HOM03M010382	1	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
HOM03M010383	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010384	2	5	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0
HOM03M010385	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HOM03M010386	1	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010387	4	5	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010388	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010389	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010390	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010391	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010392	5	5	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0
HOM03M010393	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010394	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010395	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010396	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010397	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010398	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010399	3	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010400	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010401	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010402	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1
HOM03M010403	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010404	5	5	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0
HOM03M010405	3	5	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0
HOM03M010406	4	5	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010407	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010408	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010409	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010410	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010411	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010412	5	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010413	3	5	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0
HOM03M010414	5	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010415	5	5	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
HOM03M010416	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010417	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010418	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010419	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1
HOM03M010420	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010421	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010422	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010423	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010424	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
HOM03M010425	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010426	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010427	3	5	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0
HOM03M010428	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
HOM03M010429	2	5	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
HOM03M010430	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010431	2	5	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
HOM03M010432	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010433	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010434	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010435	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010436	5	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010437	2	5	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
HOM03M010438	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010439	5	5	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
HOM03M010440	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010441	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010442	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010443	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2
HOM03M010444	5	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010445	5	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010446	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
HOM03M010447	4	5	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010448	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HOM03M010449	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
HOM03M010450	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010451	3	5	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010452	4	5	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0
HOM03M010453	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010454	3	5	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0
HOM03M010455	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010456	3	5	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0
HOM03M010457	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010458	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010459	2	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010460	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010461	4	5	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
HOM03M010462	2	5	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
HOM03M010463	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
HOM03M010464	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
HOM03M010465	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010466	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010467	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010468	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010469	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2
HOM03M010470	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010471	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010472	3	5	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0
HOM03M010473	2	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010474	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010475	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010476	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010477	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010479	1	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
HOM03M010480	3	5	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0
HOM03M010481	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010482	3	5	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0
HOM03M010483	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010484	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010485	3	5	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0
HOM03M010486	5	5	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
HOM03M010487	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
HOM03M010488	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010489	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
HOM03M010490	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010491	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010492	5	5	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0
HOM03M010493	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010494	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010495	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010496	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010497	4	5	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010498	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010499	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010501	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
HOM03M010502	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010503	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010504	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010505	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010506	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010507	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
HOM03M010508	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010509	3	5	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010510	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010511	5	5	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
HOM03M010512	2	5	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0
HOM03M010513	1	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
HOM03M010514	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010515	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010516	4	5	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
HOM03M010517	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010518	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010519	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010520	3	5	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0
HOM03M010521	5	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010522	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010523	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010524	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010525	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010526	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010527	4	5	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0
HOM03M010528	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010529	4	5	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0
HOM03M010530	1	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
HOM03M010531	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010532	4	5	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0
HOM03M010533	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010534	4	5	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0
HOM03M010535	3	5	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010536	5	5	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010537	4	5	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0
HOM03M010538	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010539	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010540	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010541	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010542	4	5	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
HOM03M010543	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010544	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010545	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010546	5	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
HOM03M010547	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010548	2	5	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010549	2	5	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
HOM03M010550	1	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HOM03M010551	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010552	5	5	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0
HOM03M010553	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010554	4	5	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0
HOM03M010555	2	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
HOM03M010556	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010557	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010558	2	5	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M010559	2	5	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
HOM03M010560	3	5	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2
HOM03M010561	4	5	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0
HOM03M010562	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010563	1	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HOM03M010564	5	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010565	2	5	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0
HOM03M010566	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010567	2	5	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
HOM03M010568	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010569	3	5	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
HOM03M010570	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010571	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
HOM03M010572	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010573	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010574	5	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
HOM03M010575	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M010576	2	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010577	3	5	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0
HOM03M010578	1	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HOM03M010579	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
HOM03M010580	3	5	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0
HOM03M010581	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
HOM03M010582	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010583	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010584	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010585	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HOM03M010586	4	5	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
HOM03M010587	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010588	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M010589	4	5	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0
HOM03M010590	5	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
